example_id,pair_id,conversation_id,customer_message,context_before_customer,brand_response,is_initial_inquiry,existing_heuristic_intent,existing_candidate_intents,hard_case_category,response_type,sampling_stratum,human_primary_intent,human_secondary_intents,human_is_ambiguous,human_is_multi_intent,human_notes,annotation_status,annotation_method,suggested_primary_intent,suggested_secondary_intents,suggested_is_ambiguous,suggested_is_multi_intent,suggested_notes,suggestion_confidence,suggestion_reasoning
cand_0118,pair_1219460_1219458,1219460,"@118266 sy tdk bisa login di apps ""wrong user id / pswd"" tp dgn ID &amp; pwd yg sama bisa login di web. Pls help hrs bgmn",,"@406111 Hey there! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /MQ",True,account_access_credentials,account_access_credentials,normal,Other / Miscellaneous,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0119,pair_1224486_1224485,1224486,Wait so does @115888 work on a Apple Watch??,,@407264 Hey! Check out the official idea and add your vote to let our devs know it's something you'd like to see: https://t.co/SEK4E4gi22 /AR,True,app_technical_device,app_technical_device,normal,Other / Miscellaneous,intent_coverage_app_technical_device,,,,,,pending,,app_technical_device,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching app_technical_device in the documented taxonomy.
cand_0120,pair_1228163_1228162,1228163,@115888 why yall take my last $10 a day before payday ???? Fuck yall (Ima still use the app tho),,@408135 Hey there! Can you DM us your account's email address or username? We'll take a look backstage /PB https://t.co/ldFdZRiNAt,True,unclear_insufficient_context,,sarcasm_slang_hostile,Redirect / DM,hard_case_sarcasm_slang_hostile,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0121,pair_1239122_1239121,1239125,"@SpotifyCares thanks, i connected through the form. seems like iTunes is the culprit, and I'm just getting lumped into their restrictions, not Spotify's","Customer: 😬me and my bandmates' song titles have forever been in the format 321PHLOOB num+letters. Store reject policy is inconsistent. what's yours? https://t.co/zowsXVQPeO
Customer: @5634 @1123 @137960 @76952 @76953 @410647 @159550 @125633 @115888 @SpotifyCares is this relevant to your interest? Are these track names that are already on your app going to be rejected later on?
Brand: @372879 Hey! You can contact our Artist team here: https://t.co/p1wbtdELHu! If you've reached out, DM us your email address &amp; we'll chase it up /K https://t.co/ldFdZRiNAt",@372879 We hear you! Can you let us know the email address you used to contact Artist Services? We'll take a look backstage /KP,False,account_access_credentials,,normal,Redirect / DM,multi_turn_followup,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0122,pair_1243466_1243464,1243466,"@115888 You’ve a great selection of Jerry Goldsmith soundtracks inc Star Trek, Alien, Omen yet you’ve omitted his finest work; Chinatown ☹️ https://t.co/F1g8aVwt8X",,"@411714 Hey Mark! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /RI",True,other_miscellaneous,,normal,Other / Miscellaneous,intent_coverage_other_miscellaneous,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0123,pair_1255455_1255451,1255455,@SpotifyCares I got a message saying I have hit my download limit? Why is there a limit for PAYING customers. I pay for a reason.,,@414370 2: We'll pass your feedback on to the right folks. We're here for you if there's anything else /YM,True,offline_downloads_issue,"offline_downloads_issue,billing_subscription_payment",multi_intent,Information / Explanation,hard_case_multi_intent,,,,,,pending,,offline_downloads_issue,billing_subscription_payment,True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (offline_downloads_issue, billing_subscription_payment); guideline priority rules select offline_downloads_issue."
cand_0124,pair_1270561_1270563,1270561,@115888 why are you playing 20 suggested songs in a row and why are they all fucking gorillaz every time this happens?,,@417477 1: Hey! Suggested Tracks are part of our Free service on mobile. There's more info here: https://t.co/Uv9kyGcsCc. To reduce the... /SJ,True,playback_streaming_issue,playback_streaming_issue,normal,Other / Miscellaneous,intent_coverage_playback_streaming_issue,,,,,,pending,,playback_streaming_issue,,False,False,Brand response shown for reviewer orientation only.,high,Customer message contains specific evidence matching playback_streaming_issue in the documented taxonomy.
cand_0125,pair_1291269_1291267,1291269,Can someone tell me if I can still send songs on @115888 to ppl I’m following... I can’t work it out &amp; the help forums are confusing,,@421971 Hi there! You can follow our guide at https://t.co/RT7XNMNEAr on how to share your songs to your followers /AU,True,unclear_insufficient_context,,normal,Other / Miscellaneous,intent_coverage_unclear_insufficient_context,,,,,,pending,,unclear_insufficient_context,,True,False,Brand response shown for reviewer orientation only.,low,Customer message and available context lack enough diagnostic detail; guidelines route this to unclear_insufficient_context.
cand_0126,pair_1304298_1304297,1304298,@117153  my subscription says I have Spotify Free but I'm being charged $11 every month. I still get ads. So? What's wrong?,,@424786 Hey there! Can you DM us your account's email address? We'll take a look /RB https://t.co/ldFdZRiNAt,True,billing_subscription_payment,billing_subscription_payment,normal,Redirect / DM,intent_coverage_billing_subscription_payment,,,,,,pending,,billing_subscription_payment,,False,False,Brand response shown for reviewer orientation only. Financial-support category requires human review before final annotation.,high,Customer message contains specific evidence matching billing_subscription_payment in the documented taxonomy.
cand_0127,pair_1308315_1308317,1308318,@SpotifyCares That’s it!  Y’all rock.  Thank you!,"Customer: It’s 9:03 where is Kellegend Clarkson’s album? @115888
Customer: @115888 This tweet released it LET’S GO!!
Brand: @425740 Hey Tim! Is this what you're looking for: https://t.co/9bVs6WO5XG? /GS","@425740 No worries 🙂 If you need help with anything else, just let us know! /GS",False,other_miscellaneous,,context_dependent_followup,Generic Acknowledgement,hard_case_context_dependent_followup,,,,,,pending,,other_miscellaneous,,False,False,Brand response shown for reviewer orientation only.,low,No specific support-domain evidence matched; guidelines keep this as other_miscellaneous rather than inventing a label.
cand_0128,pair_1321073_1321072,1321073,"@SpotifyCares Tried 2 sign up for Spotify but got told my emails are already taken, clicked forgot password, new password still can't log in",,@428454 Hi Alice! Could you send us a DM with your account's email address or username? We'll take a look backstage /DR,True,account_access_credentials,account_access_credentials,normal,Redirect / DM,intent_coverage_account_access_credentials,,,,,,pending,,account_access_credentials,,False,False,Brand response shown for reviewer orientation only. Account/security category requires human review before final annotation.,high,Customer message contains specific evidence matching account_access_credentials in the documented taxonomy.
cand_0129,pair_1332933_1332934,1332933,@SpotifyCares how do you turn up volume on xbox one because it shows my music is playing but i can't hear it ):,,@430951 1: Hi! You can turn up the volume on your Xbox One by pressing the Xbox button &gt; bring up the Xbox menu,True,playback_streaming_issue,"playback_streaming_issue,playlist_library_curation",multi_intent,Other / Miscellaneous,hard_case_multi_intent,,,,,,pending,,playback_streaming_issue,playlist_library_curation,True,True,Brand response shown for reviewer orientation only.,medium,"Multiple taxonomy patterns matched (playback_streaming_issue, playlist_library_curation); guideline priority rules select playback_streaming_issue."
cand_0130,pair_1334565_1334566,1334561,@SpotifyCares My phone speakers,"Customer: @SpotifyCares is it just me or is my phone getting really hot and losing all its battery life while listening to Spotify could you fix this.
Brand: @431323 Hi Adnan, help's here! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TY
Customer: @SpotifyCares I've tried everything I think you guys need to update it I'm on ios 11 iphone 6
Brand: @431323 We understand. Just to check, could you try a clean reinstall with these steps: https://t.co/EqisDMwZAT. Let us know how it goes /TY
Customer: @SpotifyCares It gets hot when i use speakers but with my earphones my phones start to cool down issue happens when speaker is in use
Brand: @431323 Got it! Just to check, are you using Bluetooth or an AUX cord to connect to your speakers? Keep us updated /TY",@431323 Hmm. Can you DM us your account's email address? We'll take a look under the hood /QI https://t.co/ldFdZRiNAt,False,app_technical_device,,context_dependent_followup,Redirect / DM,hard_case_context_dependent_followup,,,,,,pending,,app_technical_device,,False,False,Context used because the customer message alone was underspecified. Brand response shown for reviewer orientation only.,medium,"Customer follow-up is underspecified, but preceding context matches app_technical_device."
